Closing Price,Open Price,Volume,MACD,ATR,US Dollar Index,SHIBOR,label
2135.5,2132.04,483324.52,-13.75799817,39.888,79.45,2.23,2133.91
2133.91,2138.84,491811.35,-15.13976629,20.964,79.87,2.2205,2180.05
2180.05,2150.31,834725.6,-12.36889213,50.421,79.89,2.2135,2174.85
2174.85,2180.06,649125.18,-10.47199765,17.279,80.12,2.35,2172.37
2172.37,2175.09,485142.06,-9.064322507,15.224,80.06,2.3666,2144.08
2144.08,2169.28,467340.32,-10.11473859,30.034,80.03,2.35,2145.95
2145.95,2143.93,422531.97,-10.67343224,18.314,80.06,2.37,2115.14
2115.14,2139.36,428936.07,-13.44721863,40.239,80.03,2.396,2115.77
2115.77,2124.71,372996.83,-15.41707158,20.847,80.05,2.427,2135.91
2135.91,2106.76,389460.42,-15.17857948,39.586,80.08,2.528,2130.87
2130.87,2134.09,462527.36,-15.2205634,32.051,80.22,2.51,2148.41
2148.41,2130.78,376231.05,-13.68032215,19.92,80.38,2.53,2155.98
2155.98,2161.89,395506.56,-11.71444286,17.976,80.29,2.5025,2147.28
2147.28,2154.4,358971.71,-10.73442413,14.275,80.37,2.541,2169.35
2169.35,2147.47,500562.6,-8.083544218,29.165,80.56,2.51,2155.16
2155.16,2171.26,448915.56,-7.046330109,23.167,80.49,2.51,2156.46
2156.46,2156.38,439238.63,-6.04969421,20.689,80.39,2.57,2149.92
2149.92,2157.64,419829.54,-5.722099769,19.704,80.54,2.521,2128.27
2128.27,2149.41,418172.49,-7.126815237,32.605,80.66,2.561,2150.6
2150.6,2126.61,364774.24,-6.365007525,27.406,80.35,2.576,2134.72
2134.72,2149.21,357380.58,-6.962873192,26.622,80.43,2.5808,2134.28
2134.28,2128.23,393110.6,-7.386638336,27.238,80.63,2.58,2161.27
2161.27,2138.67,505079.02,-5.481660732,29.079,80.81,2.57,2160.77
2160.77,2156.15,425637.18,-3.966733428,11.53,80.77,2.592,2153.41
2153.41,2156.76,430258.43,-3.321423051,12.575,80.59,2.597,2176.24
2176.24,2150.99,592528.76,-0.956630897,33.076,80.61,2.6,2191.86
2191.86,2176.44,632968.75,2.152509746,22.066,80.44,2.6,2169.67
2169.67,2185.68,499336.65,2.794491621,23.41,80.61,2.6,2160.24
2160.24,2169.25,494638.97,2.512973242,14.052,80.4,2.639,2126.91
2126.91,2161.43,531626.45,-0.395190425,46.909,80.33,2.698,2136.73
2136.73,2124.96,423937.19,-1.885641271,16.227,80.34,2.759,2134.11
2134.11,2137.93,411792.58,-3.240807702,14.773,80.27,2.755,2144.82
2144.82,2131.69,401643.56,-3.411176756,14.921,80.32,2.971,2133.37
2133.37,2141.73,376661,-4.419173288,18.786,80.21,2.995,2149.08
2149.08,2135.16,443511.66,-3.905732698,17.743,80.21,2.974,2150.26
2150.26,2146.37,527228.96,-3.364664058,20.599,80.02,2.885,2165.12
2165.12,2152.31,543041.88,-1.716993025,17.963,79.79,2.913,2164.56
2164.56,2169.2,533231,-0.451108393,14.017,79.82,3.017,2170.87
2170.87,2164,596855.01,1.049024677,15.901,79.95,3.02,2180.19
2180.19,2169,636906.9,2.956262556,20.121,80.21,2.96,2178.7
2178.7,2180.45,528511.06,4.297428842,9.725,80.28,2.94,2176.29
2176.29,2178.55,502423.34,5.107294977,15.119,80.21,2.952,2180.47
2180.47,2174.83,507435.99,6.017369072,17.419,80.18,3.253,2148.71
2148.71,2178.14,620220.46,4.12801551,32.213,80.09,3.351,2142.85
2142.85,2146.6,557324.97,2.133006132,12.252,80.12,3.3,2148.01
2148.01,2136.32,613742.74,0.95744031,19.94,80.19,3.285,2171.76
2171.76,2149.54,661588.63,1.920009079,26.624,80.17,3.255,2174.98
2174.98,2170.09,718156.94,2.908984507,11.066,80.38,3.218,2170.87
2170.87,2172.82,815602.3,3.32296828,16.474,80.54,3.2472,2157.07
2157.07,2166.83,594535.68,2.508591256,23.784,80.51,3.2465,2164.14
2164.14,2147.66,654732.95,2.406425881,30.879,80.54,3.245,2166.3
2166.3,2164.22,541722.6,2.470547871,12.985,80.56,3.318,2192.7
2192.7,2162.44,785425.83,4.598853728,35.356,80.78,3.253,2197.83
2197.83,2191.39,842138.72,6.623550866,19.727,80.8,3.295,2237.02
2237.02,2199.83,1194355.34,11.25999961,41.982,80.87,3.313,2260.45
2260.45,2243.07,989728.38,16.63400362,23.875,81.05,3.348,2323.9
2323.9,2272.38,1798693.33,25.71582438,71.018,81,3.304,2331.37
2331.37,2326.04,1342696.41,33.13421017,26.553,81.21,3.2503,2322.01
2322.01,2324.69,1230228.32,37.82223083,22.98,81.42,3.2502,2350.25
2350.25,2321.97,1109877.69,43.31692245,33.966,81.46,3.204,2329.4
2329.4,2341.23,1263173.9,45.46507204,42.534,81.31,3.196,2375.62
2375.62,2336.63,1167137.54,50.31688072,46.218,81.32,3.182,2369.35
2369.35,2376.8,1118617.89,53.04481196,26.979,81.54,3.145,2363.22
2363.22,2358.21,1163418.29,54.08841835,37.333,81.42,3.051,2327.46
2327.46,2363.61,1167292.1,51.43669779,42.936,81.53,3.04,2331.13
2331.13,2329.18,867396.94,49.0662877,19.982,81.4,3.001,2365.35
2365.35,2338.01,916011.71,49.37937052,35.87,81.46,2.955,2357.05
2357.05,2361.17,918226.08,48.40006652,20.633,81.51,2.916,2358.9
2358.9,2358.46,1104477.89,47.22873642,34.819,81.61,2.892,2335.95
2335.95,2357.2,979694.93,43.94156056,29.1,81.6,2.888,2360.64
2360.64,2337.99,935925.46,42.83495201,33.779,81.43,2.889,2374.56
2374.56,2366.27,1045095.54,42.59078916,19.169,81.58,2.858,2374.77
2374.77,2378.89,1158500.2,41.93056141,20.509,81.89,2.835,2366.14
2366.14,2371.65,1012880.88,40.2471743,14.638,82.25,2.833,2354.24
2354.24,2365.73,1006902.11,37.52065534,34.161,82.16,2.848,2365.36
2365.36,2352.32,898239.38,35.84397348,17.471,82.33,2.843,2342.86
2342.86,2367.02,973737.17,32.32690395,29.151,82.58,2.841,2324.09
2324.09,2339.6,938442.22,27.70556566,33.207,82.67,2.823,2327.6
2327.6,2323.79,676762.21,24.04856768,13.852,82.46,2.861,2311.28
2311.28,2328.06,704906.55,19.60769955,26.724,82.49,2.876,2338.29
2338.29,2317.3,632114.23,18.05950144,27.496,82.72,2.908,2355.32
2355.32,2340.93,773208.7,17.99923795,17.265,82.78,2.906,2386.46
2386.46,2359.86,1144367.33,20.23124533,37.706,82.97,2.847,2408.84
2408.84,2389.69,1297342.04,23.53455316,27.8,82.86,2.824,2426.22
2426.22,2411.93,1112722.98,27.24133218,23.215,83.84,2.815,2449.26
2449.26,2433.17,1335517.64,31.67261111,24.41,83.76,2.807,2445.22
2445.22,2452.23,1181943.44,34.46158907,17.815,84.14,2.816,2432.43
2432.43,2435.59,1091755.17,35.23359642,22.578,84.23,2.839,2423.45
2423.45,2430.68,1329825.83,34.72064951,44.204,84.24,2.859,2438.36
2438.36,2418.75,1091601.7,35.11201419,25.736,84.16,2.853,2437.19
2437.19,2433,1222471.59,34.92524847,20.295,84.24,2.851,2388.77
2388.77,2440.34,1867427.91,30.51803033,55.944,84.08,2.853,2401.33
2401.33,2395.36,1252690.28,27.71931491,26.28,84.75,2.847,2408.66
2408.66,2396.38,1159263.76,25.79606705,25.324,84.27,2.841,2425.21
2425.21,2409.31,1018135.77,25.31526526,27.836,84.79,2.84,2378.92
2378.92,2419.33,1022408.7,20.9573463,51.103,84.71,2.797,2399.46
2399.46,2379.52,840333.41,18.94287023,23.562,84.7,2.716,2441.86
2441.86,2391.42,1427135.3,20.53119958,56.908,85.07,2.691,2436.97
2436.97,2453.42,1386618.91,21.15083996,33.081,85.2,2.677,2437.2
2437.2,2430.81,1002994.94,21.41410419,19.15,85.64,2.678,2447.8
2447.8,2443.91,1234017.27,22.22175446,18.054,85.62,2.543,2450.99
2450.99,2452.17,1158042.29,22.85568269,10.681,85.91,2.5325,2478.38
2478.38,2460.87,1219536.04,25.2772426,33.115,85.3,2.54,2481.96
2481.96,2480.2,1379239.2,27.17136228,27.001,85.54,2.5623,2466.79
2466.79,2472.1,1476343.07,27.13589067,24.452,85.81,2.5665,2454.95
2454.95,2457.41,1315933.62,25.85411785,36.243,85.21,2.536,2446.56
2446.56,2451.09,1273937.05,23.88643696,31.568,85.81,2.538,2463.87
2463.87,2444.54,1358018.82,23.45361076,34.31,84.92,2.498,2444.4
2444.4,2448.97,1581666.03,21.29334396,38.478,84.95,2.474,2441.73
2441.73,2443.22,1327599.88,19.145735,45.704,85.2,2.461,2454.71
2454.71,2448.45,914354.01,18.28031219,14.889,85.03,2.428,2433.39
2433.39,2453.41,962419.12,15.693211,26.703,85.4,2.415,2418.64
2418.64,2434.89,886561.93,12.31080167,29.905,85.77,2.419,2395.94
2395.94,2415.44,1034918.39,7.709246767,32.13,85.88,2.423,2390.71
2390.71,2397.85,749748.69,3.598977292,19.268,85.72,2.4452,2368.83
2368.83,2377.54,738624.47,-1.407267764,29.026,85.59,2.4822,2416.65
2416.65,2373.16,1015230.55,-1.498721665,47.934,85.41,2.491,2451.38
2451.38,2423.81,1585840.62,1.21726997,45.565,85.99,2.518,2468.93
2468.93,2450.36,1896263.53,4.730593672,30.617,86.12,2.554,2508.33
2508.33,2473.5,2391724.12,10.57230776,45.685,86.92,2.559,2512.55
2512.55,2515.82,2058012.28,15.36554463,22.112,87.39,2.548,2513.17
2513.17,2511.04,2182470.05,18.9956015,18.855,87.05,2.542,2503.45
2503.45,2516.87,1904918.62,20.84748535,20.171,87.41,2.542,2506.07
2506.07,2505.17,1496511.17,22.2697364,28.002,88.09,2.558,2502.15
2502.15,2508.77,2087609.11,22.81802157,52.13,87.59,2.569,2565.73
2565.73,2529.83,2265997.35,28.0592248,63.577,87.81,2.539,2558.61
2558.61,2578.44,3237116.56,31.2779997,69.801,87.59,2.493,2594.32
2594.32,2545.4,1846862.61,36.29172933,54.717,87.8,2.483,2579.75
2579.75,2597.39,2198156.15,38.64416445,40.056,87.75,2.473,2581.09
2581.09,2569.21,1650499.65,40.15398497,24.266,87.55,2.486,2567.1
2567.1,2613.51,1584780.95,39.76312658,48.143,87.95,2.509,2541.42
2541.42,2565.27,1429413.56,36.95481158,35.284,87.58,2.503,2537.22
2537.22,2538.23,1221469.74,33.998943,19.182,87.62,2.504,2537.1
2537.1,2528.78,1061498.64,31.28574746,22.637,87.68,2.539,2583.46
2583.46,2537.54,1510281.39,32.50140627,55.33,88.29,2.586,2649.26
2649.26,2614.16,2798397.2,38.33270127,84.216,88.1,2.554,2685.56
2685.56,2650.09,2226116.99,45.3605056,42.22,87.91,2.559,2723.02
2723.02,2695.26,2439624.85,53.33771405,37.799,87.67,2.573,2754.49
2754.49,2737.03,2654647.3,61.4904134,35.786,87.95,2.584,2808.82
2808.82,2753.93,3753236.62,71.51104777,69.169,88.24,2.608,2819.81
2819.81,2825.61,3654874.17,79.4239659,46.679,88.01,2.646,2923.94
2923.94,2807.34,3614653.22,93.02493633,140.213,88.64,2.643,2967.55
2967.55,2936.12,4661566.85,106.0996347,115.979,88.95,2.634,3104.35
3104.35,2975.4,4268129.28,126.0472116,137.341,88.65,2.632,3124.89
3124.89,3143.97,5248812.6,141.8772595,183.862,89.35,2.628,3252.88
3252.88,3108.27,4844623.44,162.873391,195.181,89.11,2.641,3106.91
3106.91,3233.1,6328745.67,165.8230736,313.311,88.73,2.64,3221.55
3221.55,3120.21,4250187.08,175.3888696,170.856,88.21,2.643,3183.01
3183.01,3185.16,3670916.91,177.8107683,95.981,88.46,2.646,3193.23
3193.23,3182.92,3010653.25,178.4968055,71.519,88.33,2.651,3217.23
3217.23,3176.83,2901938.34,178.9147571,82.924,88.48,2.654,3303.4
3303.4,3221.36,3581238.47,184.0775766,95.714,87.91,2.668,3360.6
3360.6,3325.82,4481407.7,190.5874144,92.458,88.22,2.766,3345.93
3345.93,3359.09,3559702.07,192.3454422,71.482,89.21,3.13,3383.17
3383.17,3345.63,4112115.9,194.5015558,116.267,89.59,3.606,3394.48
3394.48,3396.25,5498016.71,194.8768179,97.546,89.72,3.702,3324.92
3324.92,3358.8,3697360.93,187.4013017,114.866,90.08,3.667,3230.39
3230.39,3332.15,3174495.87,171.8672158,151.862,89.91,3.606,3335.42
3335.42,3254.48,3097995.47,166.1168155,109.457,89.81,3.549,3445.84
3445.84,3343.64,3846141.24,168.5268801,118.326,90.03,3.486,3455.46
3455.46,3502.18,4250150.37,169.2616614,118.444,90.19,3.415,3457.55
3457.55,3450.81,3282338.73,168.0758785,69.652,89.97,3.38,3533.71
3533.71,3462.39,3459347.6,171.3061753,89.842,90.27,3.528,3641.54
3641.54,3566.09,4511980.98,180.4871296,135.337,91.42,3.421,3641.06
3641.06,3608.43,4209621.85,185.5849014,95.995,91.61,3.032,3643.79
3643.79,3620.92,3201912.32,187.681812,69.492,91.9892,2.881,3559.26
3559.26,3650.07,2950030.45,180.442653,107.845,92.2916,2.83,3546.72
3546.72,3547.57,3499826.72,171.7145978,153.358,91.9444,2.805,3513.58
3513.58,3531.52,2665671.75,160.2753114,99.205,92.03,2.753,3514.04
3514.04,3506.45,1871539.65,149.5234224,55.39,92.28,2.667,3502.42
3502.42,3522.91,1960125.1,138.4688949,75.682,92.0981,2.636,3604.12
3604.12,3501.72,2378123.38,136.3426082,121.851,92.0813,2.631,3635.15
3635.15,3616.25,2826816.14,135.5978809,60.9,92.69,2.633,3355.16
3355.16,3414.01,3295052.75,111.1336657,304.165,92.56,2.66,3396.22
3396.22,3336.79,2978432.32,93.976065,93.523,93.03,2.707,3548.89
3548.89,3420.49,3379282.1,91.64079307,161.572,92.77,2.788,3567.61
3567.61,3551.05,2688535.99,90.26079605,56.703,94.1813,2.771,3571.73
3571.73,3582.09,2801721.72,88.47956994,79.18,95.011,2.728,3607.99
3607.99,3580.12,2397662.03,88.96768544,52.241,94.952,2.688,3574.93
3574.93,3614.04,2876691.79,85.69944903,106.241,94.0169,2.674,3525.32
3525.32,3547.24,2162202.14,78.20489972,70.919,94.6236,2.69,3481.8
3481.8,3474.92,2116188.6,67.96979812,71.422,94.7276,2.765,3434.39
3434.39,3496.89,1964791.57,55.39442453,82.281,94.8737,2.813,3353.96
3353.96,3360.19,1951836.99,38.49457998,87.305,94.59,2.889,3437.45
3437.45,3388.6,1928460.96,31.47504844,87.749,93.63,2.9544,3401.77
3401.77,3446.14,1913043.49,22.77069697,77.252,94.42,2.973,3366.95
3366.95,3487.95,2504306.09,12.9137299,121.089,93.54,2.866,3312.42
3312.42,3352.33,1926641.86,0.694217461,88.116,94.69,2.856,3345.92
3345.92,3305.73,1723538.2,-6.214941485,77.929,94.5716,2.812,3406.94
3406.94,3345.08,1593090.88,-6.689422806,67.632,94.7304,2.852,3434.12
3434.12,3415.98,1446137.72,-4.816649793,38.712,94.8317,2.932,3442.87
3442.87,3435.36,1560816.91,-2.596481195,47.955,94.1922,3.058,3469.83
3469.83,3458.83,2010899.71,1.322733304,66.631,94.1781,3.091,3499.48
3499.48,3473.29,1656413.43,6.743910096,37.868,94.3524,3.182,3522.32
3522.32,3511.54,1653283.13,12.73633168,37.337,94.0935,3.4,3478.73
3478.73,3529.55,1655393.51,13.80860123,65.595,94.4,3.328,3566.3
3566.3,3473.71,2293284.38,21.47665741,112.459,95.2796,3.298,3572.84
3572.84,3565.23,2227864.38,27.76199308,34.358,95.25,3.318,3601.27
3601.27,3603.45,2481761.25,34.63730743,42.164,95.47,3.453,3507.9
3507.9,3579.32,2618664.89,32.18130235,97.064,95.41,3.45,3530.82
3530.82,3514.67,1996639.81,31.71887897,43.74,95.9405,3.446,3496.34
3496.34,3513.25,2175088.05,28.24473098,63.146,96.3528,3.433,3478.52
3478.52,3501.18,1815180.54,23.77908533,43.851,97.7051,3.416,3537.75
3537.75,3449.7,2339404.11,24.73427367,129.219,97.6496,3.381,3520.61
3520.61,3523.64,1942676.57,23.83355486,39.22,98.7554,3.35,3524.65
3524.65,3524.58,1889478.25,23.17869476,56.698,99.7229,3.347,3592.84
3592.84,3557.69,2656646.25,27.84122096,78.688,99.2242,3.4644,3617.66
3617.66,3604.67,2468647.68,33.15630307,48.548,100.1485,3.436,3705.67
3705.67,3641.77,2754383.07,43.96375142,88.082,99.6996,3.403,3757.12
3757.12,3733.96,3716256.66,56.03446734,56.904,99.6036,3.376,3846.06
3846.06,3769.09,4151900.11,71.94738189,88.933,97.8016,3.369,3839.74
3839.74,3851.25,3915476.3,83.09101145,49.42,99.1017,3.332,3892.57
3892.57,3852.49,4018175.52,95.08962707,84.447,97.8557,3.294,3972.06
3972.06,3923.08,3911199.22,109.7474527,79.722,97.0081,3.217,3973.05
3973.05,3980.07,4685813.12,120.0593964,106.076,97.2054,3.218,3940.41
3940.41,3961.58,3799688.51,124.1670742,66.728,96.874,3.21,3950
3950,3921.75,3467563.15,126.7351059,99.119,97.4193,3.216,3971.7
3971.7,3957.54,2987560.64,129.0337164,60.162,97.358,3.206,4088.18
4088.18,3999.02,4282970.2,138.6560839,129.954,97.976,3.203,4051.2
4051.2,4138.89,4360656.35,141.6653567,128.247,98.4117,3.183,4123.9
4123.9,4057.5,3295128.53,148.2073413,92.56,98.1771,3.087,4124.78
4124.78,4149.95,3390704.87,151.7141345,88.193,97.5097,2.995,4170.54
4170.54,4104.67,3213037.66,156.3832159,78.175,96.8164,2.887,4260.04
4260.04,4213.89,4153626.54,165.399263,89.933,97.9562,2.766,4295.8
4295.8,4277.45,4586767.15,173.4307954,99.954,98.0676,2.683,4262.14
4262.14,4316.96,4396999.02,175.0613602,119.555,98.9915,2.599,4344.42
4344.42,4249.38,3481901.7,180.9073542,120.491,99.386,2.489,4421.07
4421.07,4394.05,4341530.36,189.541015,87.608,99.513,2.405,4438.18
4438.18,4432.13,4344321.26,195.5102476,88.445,98.7565,2.372,4380.51
4380.51,4439.31,4721541.31,193.3584241,96.388,98.3698,2.307,4513.55
4513.55,4355.49,4226037.48,200.0813269,178.135,97.6466,2.298,4596.14
4596.14,4578.68,5528026.63,209.6568054,116.724,97.4538,2.268,4521.92
4521.92,4615.03,6864390.75,208.8492651,178.568,97.9102,2.087,4619.16
4619.16,4520.46,4903149.91,213.5939641,115.5,97.9716,2.002,4739.81
4739.81,4637.06,5162137.92,224.5017031,121.769,98.0628,1.949,4740.89
4740.89,4764.48,4974309.54,230.5752227,88.077,97.3056,1.908,4702.64
4702.64,4682.63,4801529.36,229.6546786,122.574,96.9079,1.851,4807.59
4807.59,4753.87,5130765.48,234.6884668,107.844,96.7557,1.806,4741.86
4741.86,4811.32,6086385.45,230.714307,135.511,96.0838,1.759,4774.33
4774.33,4722.9,3950569.8,227.5612266,102.134,95.1982,1.739,4749.89
4749.89,4788.41,3997274.44,220.5479446,69.24,94.8313,1.69,4787.74
4787.74,4757.64,3778438.53,215.5596132,96.517,95.4227,1.619,4596.84
4596.84,4785.19,4604196.26,193.9660473,214.758,95.1201,1.564,4553.33
4553.33,4626.23,3760737.02,171.366689,189.148,94.147,1.523,4470.09
4470.09,4520.82,2977592.03,145.0676739,85.868,94.6012,1.489,4558.4
4558.4,4515.55,3024079.67,129.8549107,113.466,94.8102,1.443,4690.53
4690.53,4582.09,3738384.2,126.9963765,155.805,95.0363,1.345,4747.42
4747.42,4692.12,3770538.91,127.8476859,87.988,94.5413,1.29,4718.44
4718.44,4746.71,3707304.24,124.7455188,79.157,93.6716,1.247,4700.78
4700.78,4717.96,3377251.52,119.4848292,65.116,93.3873,1.182,4617.47
4617.47,4690.76,3284311.66,107.3559035,108.728,93.2684,1.078,4575.14
4575.14,4582.06,2691804.89,93.25300259,58.322,94.1663,1.052,4731.22
4731.22,4577.64,3147859.52,93.59199476,164.865,95.3066,1.033,4754.92
4754.92,4751.57,3631807.48,94.68137046,111.878,95.6257,1.032,4840.98
4840.98,4768.69,3050545.37,101.3208258,95.586,95.4099,1.033,4951.34
4951.34,4895.93,4558467.18,114.171592,111.015,96.2011,1.037,5099.5
5099.5,4949.11,4657365.9,134.7577867,150.729,96.3832,1.039,5198.92
5198.92,5140.8,4879493.59,157.2820499,136.149,97.2944,1.04,5181.43
5181.43,5216.17,4707987.3,171.7421415,99.983,97.2726,1.04,4834.01
4834.01,5174.1,5718290.47,153.3991234,381.854,96.9465,1.043,4840.83
4840.83,4839.53,4278788.59,137.8238799,258.782,96.86,1.039,5076.18
5076.18,4862.76,4175037.41,142.8247703,243.545,97.46,1.027,5161.87
5161.87,5091.27,4129731.96,151.9509634,115.475,95.93,1.034,5143.59
5143.59,5176.6,4142582.7,155.9112461,127.472,95.35,1.039,5181.42
5181.42,5156.01,4827672.68,160.2547241,330.768,95.59,1.047,5230.55
5230.55,5254.91,5459611.96,165.7511501,184.162,96.37,1.051,5353.75
5353.75,5259.41,6373132.37,177.9964053,168.014,95.24,1.061,5317.46
5317.46,5379.47,5704272.63,182.6668884,129.218,95.18,1.071,5309.11
5309.11,5254.3,4421656.76,183.5784077,165.1501,94.66,1.083,5306.59
5306.59,5305.14,3923387.55,181.9993142,81.1325,95.14,1.09,5335.12
5335.12,5329.28,4301313.86,180.963573,68.5622,94.97,1.104,5221.17
5221.17,5354.01,4757457.03,168.9999151,155.1434,94.7943,1.121,5064.82
5064.82,5165.03,4116756.38,145.2287641,205.9019,94.9454,1.131,5138.83
5138.83,5072.31,3971241.87,130.8535061,209.0737,94.2461,1.151,4930.55
4930.55,5107.7,3643958.14,101.4845751,212.4015,94.0267,1.202,4637.05
4637.05,4847.06,3581047.44,53.90531148,295.8582,94.1,1.267,4786.09
4786.09,4641.43,3650879.44,27.90294812,331.6246,95.4184,1.295,4880.13
4880.13,4811.6,4346387.23,14.71415121,139.4259,95.2772,1.338,4706.52
4706.52,4906.24,4461359.82,-9.635881139,252.0396,95.2119,1.357,4336.2
4336.2,4573.87,4466397.9,-58.14502351,427.8407,95.4284,1.357,4191.55
4191.55,4446.84,5256624.82,-107.0268607,450.2398,94.9534,1.34,4473
4473,4161.07,5270452.8,-121.653145,459.7548,95.5016,1.257,4253.02
4253.02,4408.98,4317214.11,-149.2741148,290.4307,96.2528,1.163,4108
4108,4287.73,4570621.94,-180.7822841,312.1292,96.1261,1.1608,3885.92
3885.92,4017.2,4293008.5,-221.1236945,378.7274,95.9509,1.159,3998.54
3998.54,4218.27,6480945.3,-241.2263448,385.7982,96.2564,1.167,3928
3928,3877.85,6793850.07,-259.8539501,254.9133,96.7403,1.176,3663.04
3663.04,3651.06,5814670.97,-292.6237383,315.7489,96.2079,1.187,3897.63
3897.63,3621.68,5038706.1,-296.2496939,392.4381,96.4315,1.198,4106.56
4106.56,3916.27,5007018.02,-279.0477127,291.5605,95.8468,1.21,4211.81
4211.81,4132.23,5020921.86,-253.993896,205.7315,96.7929,1.224,4112.15
4112.15,4178.63,4544220.09,-239.4206288,196.0128,96.6523,1.238,3966.76
3966.76,4068.88,4219563.67,-236.8724732,214.7346,97.1565,1.245,3997.36
3997.36,3949.64,3305313.45,-229.7358673,210.701,97.6552,1.263,4151.5
4151.5,4023.76,3311071.31,-209.2303605,192.8302,97.9635,1.282,4160.61
4160.61,4157.06,3526734.72,-190.0531667,115.304,98.0731,1.29,4166.01
4166.01,4109.76,3183749.45,-172.4321851,119.7785,97.3371,1.304,4157.16
4157.16,4148.56,3189459.97,-157.3671415,92.7189,97.4347,1.323,4250.81
4250.81,4158.93,3544717.59,-136.3004625,113.2384,97.2223,1.332,4176.28
4176.28,4255.2,3920453.73,-124.187066,145.0327,97.2414,1.337,3818.73
3818.73,4097.8,3650545.11,-141.8035676,359.1094,96.5452,1.374,3811.09
3811.09,3690.97,3835272.16,-154.599038,256.0247,96.6519,1.388,3930.38
3930.38,3839.96,2769728.45,-153.3464345,164.8139,97.1898,1.427,3815.41
3815.41,3915.78,2715486.65,-159.788693,165.6517,97.485,1.448,3816.7
3816.7,3777.16,2223767.67,-162.9123861,105.6348,97.2276,1.47,3829.24
3829.24,3766.07,2458050.3,-162.5031419,86.6573,97.4863,1.488,3948.16
3948.16,3827.37,2202365.56,-150.8441256,147.4208,97.9392,1.497,3866.9
3866.9,3937.62,2004842.69,-146.4724755,103.6176,97.9178,1.508,3831.85
3831.85,3802.93,1472786.94,-144.1740593,95.4556,97.8139,1.517,3906.95
3906.95,3866.43,1833491.53,-134.7399559,94.7972,97.6178,1.529,4084.37
4084.37,3947.47,3067805.4,-111.6599198,194.7865,97.1855,1.557,4066.67
4066.67,4083.59,3220341.91,-93.71639161,68.1291,97.198,1.586,4016.13
4016.13,4025.67,2551461.96,-82.62199897,62.675,96.3251,1.614,4075.46
4075.46,4010.01,2428369.79,-68.25482981,107.8798,96.3754,1.641,4073.54
4073.54,4097.92,2533929.96,-56.37406959,56.432,96.6024,1.667,4077.87
4077.87,4058.11,2569396.38,-46.0777615,71.7822,96.819,1.701,3825.41
3825.41,4084.31,3198810.7,-57.62500204,286.5,97.0017,1.745,3886.14
3886.14,3748.27,2690498.39,-61.17125031,230.5476,96.4418,1.788,3761.45
3761.45,3848.4,2121679.65,-73.19865222,124.6816,95.7787,1.83,3589.54
3589.54,3714.29,2179864.03,-95.50193802,183.2792,94.8598,1.847,3275.53
3275.53,3454.6,2554366.52,-136.9362419,322.9859,93.5158,1.866,3042.93
3042.93,3070.01,2760813.06,-186.3940806,255.9781,94.0134,1.879,3025.69
3025.69,3062.57,3082706.23,-224.3937903,240.9234,95.34,1.786,3205.64
3205.64,3092.81,2672949.3,-237.2538217,181.0318,95.7701,1.759,3342.29
3342.29,3246.24,2994984.26,-233.7248386,147.606,95.7727,1.774,3366.54
3366.54,3307.4,2802504.03,-226.3619939,162.7424,95.9885,1.801,3362.08
3362.08,3296.53,3524585.28,-218.3690006,179.9256,95.32,1.821,3365.83
3365.83,3220.85,3477894.12,-209.3190747,173.3833,95.911,2.031,3250.49
3250.49,3347.29,2042244.31,-209.0447285,181.9819,96.1471,1.904,3334.02
3334.02,3221.79,1545996.31,-199.7834849,169.4122,95.8817,1.897,3399.31
3399.31,3344.82,2204674.21,-185.043101,96.3613,95.8939,1.896,3357.56
3357.56,3349.28,1448829.71,-174.7156515,61.9949,95.547,1.899,3347.19
3347.19,3349.88,1085475.08,-165.4607751,67.6556,95.1718,1.9001,3281.13
3281.13,3367.64,2054572.51,-161.5936432,186.3553,95.258,1.899,3152.23
3152.23,3208.74,1435556.41,-167.0049211,149.1522,95.6286,1.899,3309.25
3309.25,3149.16,1597099.94,-156.8158035,214.5474,95.3398,1.9,3237
3237,3287.66,1694018.81,-152.8093188,117.9066,94.5509,1.899,3251.27
3251.27,3254.44,1069034.81,-146.7902038,53.0432,95.1593,1.9,3308.25
3308.25,3222.6,1227886.68,-135.8566555,100.6161,95.9249,1.901,3339.03
3339.03,3312.37,1462219.85,-123.2866133,68.2297,96.3323,1.908,3263.03
3263.03,3290.07,1231714.39,-118.0961915,85.6974,96.1849,1.908,3285
3285,3278.9,1020112.38,-110.931076,44.9551,96.2721,1.909,3231.95
3231.95,3272.67,1214192.78,-108.284935,88.9443,96.2585,1.907,3242.75
3242.75,3226.61,742194.68,-104.1161131,60.0475,95.9687,1.91,3178.85
3178.85,3197.22,871506.33,-104.7607099,83.7105,95.9103,1.907,3202.95
3202.95,3195.9,785593.49,-102.1499251,45.0532,96.2692,1.989,3296.48
3296.48,3324.98,1320817.68,-91.47889502,134.3831,95.2894,1.909,3340.12
3340.12,3302.36,1243525,-78.59513992,58.4144,94.9041,1.906,3447.69
3447.69,3351.14,2214004.68,-59.02367778,146.5147,94.8782,1.902,3445.04
3445.04,3422.48,1454337.86,-43.22869658,38.0779,94.7781,1.9,3406.11
3406.11,3431.14,1521739.38,-33.46672331,55.471,93.9143,1.9,3486.82
3486.82,3403.39,1711582.99,-18.99918844,84.4988,94.448,1.901,3534.07
