Closing Price,Open Price,Volume,MACD,ATR,US dollar Index,Interbank Offered Rate,label
14304.11,14393.51,1250595456,-79.16035657,145.53,79.53,0.11091,14485.13
14485.13,14341.09,1291689856,-65.90805071,188.92,79.52,0.11091,14457.51
14457.51,14454.44,1085515904,-56.97740594,79.36,79.5,0.11091,14033.45
14033.45,14296.25,1431719680,-83.15929501,424.06,79.23,0.11091,14163.78
14163.78,14136.41,1229707136,-92.32779163,220.99,79.45,0.11091,14199.59
14199.59,14101.98,1253307264,-95.60227996,175.09,79.87,0.11091,14149.52
14149.52,14173.49,1092495616,-101.0724656,104.19,79.89,0.11091,14425.44
14425.44,14367.94,1299280256,-82.19568842,314.49,80.12,0.11091,14405.76
14405.76,14385.6,1127191552,-68.03940213,75.57,80.06,0.11091,14298.21
14298.21,14280.51,1325684352,-64.75240402,215.49,80.03,0.11091,14096.59
14096.59,14087.76,1313270016,-77.52284818,281.72,80.06,0.11091,14006.44
14006.44,14130.09,1140142848,-93.83618366,158.7,80.03,0.11091,14075.25
14075.25,14088.45,1231097088,-100.0588119,137.6,80.05,0.11091,14042.17
14042.17,13969.71,1216884096,-106.4326795,110.82,80.08,0.11091,14337.79
14337.79,14188.28,1603050624,-86.63132018,326.85,80.22,0.11091,14462.17
14462.17,14411.1,1423856128,-60.20813186,190.25,80.38,0.11091,14602.52
14602.52,14592.6,1068666304,-27.62405974,140.35,80.29,0.11091,14681.72
14681.72,14585.64,1219959040,4.537524512,140.93,80.37,0.11091,14670.95
14670.95,14646.93,1201468288,28.82449195,108.75,80.56,0.11091,14681.72
14681.72,14585.64,1219959040,48.38340386,140.93,80.49,0.11091,14632.38
14632.38,14707.66,1753302016,59.22000545,149.48,80.39,0.11091,14935.92
14935.92,14777.51,1306077952,91.24936561,331.53,80.63,0.11091,15034.25
15034.25,15089.04,1459430144,123.1477034,155.57,80.54,0.11091,15067.96
15067.96,15067.41,1319686144,149.4250028,86.57,80.66,0.11091,15079.37
15079.37,15112.59,1278722688,169.219981,124.33,80.35,0.11091,15077.24
15077.24,15138.75,1347769856,182.6305196,101.75,80.43,0.11091,15124
15124,15204.31,1073234176,194.7862349,129.33,80.63,0.11091,14994.8
14994.8,15130.74,1213397504,191.7836045,217.97,80.81,0.11091,15069.48
15069.48,15000.13,995087104,193.2029271,80.92,80.77,0.11091,14973.53
14973.53,14942.15,1324150272,184.4590582,207.4,80.59,0.11091,15097.84
15097.84,14830.99,1722260352,185.4228184,290.65,80.61,0.11091,14933.29
14933.29,15049.61,1159617280,170.9383248,230.69,80.44,0.11091,14975.97
14975.97,14962.99,1074101120,161.0467322,93.67,80.61,0.11091,15115.8
15115.8,15009.89,1185999488,162.6161484,164.02,80.4,0.11091,15361.16
15361.16,15140.35,1899058048,181.56545,259.58,80.33,0.11091,15349.42
15349.42,15359.6,1900205952,193.4061228,116.63,80.34,0.11091,15369.28
15369.28,15419.47,1199664512,202.0632183,106.79,80.27,0.11091,15376.24
15376.24,15300.5,1227487744,207.0983419,172.3,80.32,0.11091,15266.61
15266.61,15297.24,1084040960,199.9377312,110.53,80.21,0.11091,15308.49
15308.49,15320.13,1054178880,195.3899281,78.51,80.21,0.11091,15095
15095,15290.75,1309581824,172.5696274,281.18,80.02,0.11091,15162.1
15162.1,15159.45,1020120128,158.0765755,125.53,79.79,0.11091,15326.2
15326.2,15179.64,1374614656,158.0107761,243.21,79.82,0.11091,15369.97
15369.97,15406.23,1168330368,159.6501553,118.43,79.95,0.11091,15348.29
15348.29,15435.34,1142343168,157.3857354,111.02,80.21,0.11091,15437.13
15437.13,15490.37,1088452352,160.9049993,142.08,80.28,0.11091,15379.44
15379.44,15433.49,840355200,157.2265308,98.33,80.21,0.11091,15314.41
15314.41,15304.27,1177174528,147.3652061,164.78,80.18,0.11091,15302.65
15302.65,15194.32,1182974592,137.0216018,129.09,80.09,0.11091,15216.47
15216.47,15318.3,1128764160,120.4813807,111.35,80.12,0.11091,15164.04
15164.04,15102.59,1235711360,101.9670608,114.98,80.19,0.11091,15296.82
15296.82,15199.18,962860032,96.89165837,160.91,80.17,0.11091,15395.16
15395.16,15354.43,1010022976,99.65581139,144.72,80.38,0.11091,15379.3
15379.3,15369.66,982156672,99.4205944,68.96,80.54,0.11091,15370.26
15370.26,15422.87,1024944768,97.38216975,117.89,80.51,0.11091,15215.71
15215.71,15174.08,922091776,82.34657016,259.81,80.54,0.11091,15343.28
15343.28,15296.42,1154270336,79.80464375,176.31,80.78,0.11091,15328.56
15328.56,15367.16,1001086912,75.72940633,58.83,80.8,0.11091,15284.42
15284.42,15350.28,1219706368,68.15240371,150.97,80.87,0.11091,15457.87
15457.87,15342.46,1198991872,75.27580732,173.45,81.05,0.11091,15529.4
15529.4,15426.98,1156199296,85.70507445,129.64,81,0.11091,15618.07
15618.07,15564.79,988410880,99.972847,103.3,81.21,0.11091,15646.23
15646.23,15616.89,1174976768,112.2583913,71.73,81.42,0.11091,15620.77
15620.77,15732.78,1541407616,118.5735227,140.81,81.46,0.11091,15523.11
15523.11,15511.54,1432552064,114.3794688,119.62,81.31,0.11091,15474.5
15474.5,15474.65,1236319232,105.9123385,95.41,81.32,0.11091,15320.31
15320.31,15506.87,1315461760,85.77151177,193.48,81.54,0.11091,15159.79
15159.79,15260,1354924928,56.20919441,198.88,81.42,0.11091,15232.37
15232.37,15138.72,1430737024,38.19713159,181.07,81.53,0.11091,14778.37
14778.37,15063.73,1771992704,-12.56670261,478.53,81.4,0.11091,15130.52
15130.52,15022.64,1145585920,-24.1039892,383.17,81.46,0.11091,15161.31
15161.31,15164.73,892561472,-30.41230218,110.05,81.51,0.11091,15213.63
15213.63,15111.76,962952832,-30.83445848,127.37,81.61,0.11091,15314.57
15314.57,15284.38,927320512,-22.76162415,125.22,81.6,0.11091,15318.34
15318.34,15317.15,886592576,-15.87662147,51.35,81.43,0.11091,15322.6
15322.6,15318.5,773103680,-9.961629389,61.96,81.58,0.11091,15449.79
15449.79,15451.94,942063616,4.932357337,153.45,81.89,0.11091,15454.45
15454.45,15485.93,926995328,16.91696395,59.16,82.25,0.11091,15586.2
15586.2,15530.98,1176862976,36.6237986,147.54,82.16,0.11091,15539.19
15539.19,15618.05,1023487232,47.89617562,104.35,82.33,0.11091,15613.25
15613.25,15609.43,819002880,62.0899049,89.42,82.58,0.11091,15521.22
15521.22,15609.64,863641600,65.1613463,93.92,82.67,0.11091,15534.82
15534.82,15556.56,1022279872,67.91006711,122.23,82.46,0.11091,15459.86
15459.86,15482.27,993192320,63.31000429,110.92,82.49,0.11091,15424.59
15424.59,15423.88,1110319744,56.17092369,103.86,82.72,0.11091,15476.6
15476.6,15454.59,748199104,54.0864483,54.18,82.78,0.11091,15668.6
15668.6,15526.94,1225662976,67.15318185,260.76,82.97,0.11091,15728.35
15728.35,15797.79,1377729280,81.3917545,160.78,82.86,0.11091,15676.18
15676.18,15701.61,1109475840,87.45808059,69.17,83.84,0.11091,15668.68
15668.68,15792.64,1095693952,90.6159363,151.27,83.76,0.11091,15705.11
15705.11,15718.13,955739520,94.9634764,73.93,84.31,0.11091,15749.15
15749.15,15795.82,1061094400,100.8006263,90.71,84.14,0.11091,15788.78
15788.78,15688.55,1097482240,107.3865344,130.81,84.23,0.11091,15909.2
15909.2,15880.91,1302929792,120.9288095,136.73,84.24,0.11091,15948.29
15948.29,15885.04,1833632640,133.2790386,99.86,84.16,0.11091,15911.53
15911.53,15896.06,1212976256,138.503873,77.17,84.08,0.11091,15888.67
15888.67,15948.15,1147486464,139.1954227,80.74,84.75,0.11091,16067.57
16067.57,16036.47,1430821760,152.4221876,217.44,84.27,0.11091,16321.17
16321.17,16177.94,1713153536,181.2782321,296.51,84.79,0.11091,16205.9
16205.9,16281.36,1291308544,192.6250677,151.06,84.71,0.11091,16167.45
16167.45,16105.56,1333151744,196.2526446,111.31,85.07,0.11091,16374.14
16374.14,16327.19,1487205504,213.3463571,206.69,85.2,0.11091,16229.86
16229.86,16087.95,1273713152,212.7980538,286.19,85.64,0.11091,16310.64
16310.64,16339.03,1079377152,216.3874109,114.46,85.62,0.11091,16173.52
16173.52,16252.72,1524722816,205.7952843,251.92,85.91,0.11091,16082.25
16082.25,16173.39,1370886656,187.8705665,144.95,85.9,0.11091,15661.99
15661.99,15895.2,1753592448,138.1609948,435.85,85.61,0.11091,15708.65
15708.65,15616.48,1396855040,101.3624302,149.58,86.65,0.11091,15890.95
15890.95,15882.28,1275585280,85.91896862,262,85.64,0.11091,15783.83
15783.83,15841.17,1347732352,64.29507176,157.95,85.66,0.11091,15595.98
15595.98,15574.6,1502492160,31.63537967,263.02,85.3,0.11091,15478.93
15478.93,15681.53,1409988864,-3.650537262,271.23,85.54,0.11091,15300.55
15300.55,15292.88,1860882688,-45.4843407,257.1,85.81,0.11091,14936.51
14936.51,15036.87,1862165760,-106.7820005,380.84,85.81,0.11,15073.52
15073.52,15009.75,1526030336,-142.660771,167.96,84.92,0.11,14738.38
14738.38,14805.16,1988874624,-195.8799698,400.97,84.95,0.11,14532.51
14532.51,14796.32,1785644288,-251.766351,301.64,85.2,0.11,15111.23
15111.23,14822.84,1619672576,-246.5171471,578.72,85.03,0.11,14804.28
14804.28,15115.29,1429807488,-264.0812506,353.45,85.4,0.11,15195.77
15195.77,15038.19,1374480128,-243.602856,391.5,85.77,0.11,15138.96
15138.96,15093.78,1195561216,-229.3142806,172.87,85.88,0.11,15291.64
15291.64,15354.35,1218162304,-203.3266585,238.09,85.72,0.11,15388.72
15388.72,15404.28,1209676800,-172.9045995,132.41,85.59,0.11,15329.91
15329.91,15363.28,1222743424,-151.7906262,125.36,85.41,0.11,15553.91
15553.91,15442.39,1488322048,-115.6495859,265.38,85.99,0.11,15658.2
15658.2,15596.5,1840560128,-77.69658178,147.13,86.12,0.11,16413.76
16413.76,15817.14,2684962816,13.19670156,875.71,86.92,0.11,16862.47
16862.47,16732.85,3356089600,120.0535281,713.9,87.05,0.11,16937.32
16937.32,16785.44,2322284288,208.3760728,216.74,87.41,0.11,16792.48
16792.48,16993.46,1990036224,263.6458035,320.49,88.09,0.11,16880.38
16880.38,16934.04,1533300352,310.9557544,145.72,87.59,0.11,16780.53
16780.53,16758.27,1255527936,336.5130577,167.01,87.81,0.11,17124.11
17124.11,16869.49,1539873024,380.1097705,379.59,87.59,0.11,17197.05
17197.05,17253.12,1933072640,415.7535794,319.63,87.8,0.11,17392.79
17392.79,17192,1598338944,454.5562948,300.82,87.75,0.11,17490.83
17490.83,17520.54,1959870848,487.5980087,220.35,87.55,0.11,16973.8
16973.8,17381.38,1928026112,466.6841606,583.4,87.95,0.11,17344.06
17344.06,17188.84,1580701312,474.5167392,382.96,87.58,0.11,17288.75
17288.75,17384.31,1700694656,470.833583,191.81,87.62,0.11,17300.86
17300.86,17407.69,1439982336,463.5483343,136.99,87.68,0.11,17357.51
17357.51,17285.72,1563087744,457.0770046,273.39,88.29,0.11,17407.62
17407.62,17490.39,1706008576,450.7953987,132.88,87.91,0.11,17383.58
17383.58,17347.97,1364955008,438.8189222,96.58,87.67,0.11,17248.5
17248.5,17310.49,1290812032,413.659245,171.1,87.95,0.11,17459.85
17459.85,17340.16,1491131136,406.0930108,223.4,88.24,0.11,17590.1
17590.1,17475.1,1259080704,405.9275223,189.17,88.01,0.11,17663.22
17663.22,17481.06,1252330368,407.0048458,211.28,88.64,0.11,17720.43
17720.43,17772.15,1587340416,407.7744316,218.54,88.95,0.11,17887.21
17887.21,17881.91,1421929856,417.0347688,192.16,88.65,0.11,17920.45
17920.45,17821.85,1289043968,422.1891097,162.93,89.35,0.11,17935.64
17935.64,18004.66,1346615680,422.627877,161.09,89.11,0.11,17813.38
17813.38,17820.24,1403892608,408.4024339,162.34,88.73,0.11,17412.58
17412.58,17623.35,1696192256,360.6303354,504.56,88.21,0.11,17257.4
17257.4,17180.49,1514292608,306.7132743,368.95,88.46,0.11,17371.58
17371.58,17317.69,2145019776,270.0836308,268.79,88.33,0.11,17099.4
17099.4,17111.49,1464185216,216.5949513,334.37,88.48,0.11,16755.32
16755.32,16862.42,1603317248,144.7715705,384.57,87.91,0.11,16819.73
16819.73,16689.34,1612936704,91.98799213,218.08,88.22,0.11,17210.05
17210.05,17142.95,1862532224,80.72167869,454.5,89.21,0.11,17621.4
17621.4,17511.01,1757593856,103.7891348,411.35,89.59,0.11,17635.14
17635.14,17685.53,1284580480,121.7752142,119.96,89.72,0.11,17854.23
17854.23,17842.04,1264460544,151.9563851,240.27,89.91,0.11,17808.75
17808.75,17804.84,864159872,170.2428708,80.64,89.81,0.11,17818.96
17818.96,17778.91,864647104,183.4442727,74.72,90.03,0.11,17729.84
17729.84,17914.55,1151948800,184.5874306,388.89,90.19,0.11,17450.77
17450.77,17702.12,982782784,161.1175124,279.07,89.97,0.11,17408.71
17408.71,17325.68,1164583424,137.5380892,321.7,91.42,0.11,16883.19
16883.19,17101.58,1660244992,75.57497308,526.98,91.61,0.11,16885.33
16885.33,16808.26,1385738880,26.33783115,166.35,91.9892,0.11,17167.1
17167.1,17067.4,1406082816,9.938955499,358.38,92.2916,0.11,17197.73
17197.73,17318.74,1552187136,-0.579012101,213.12,91.9444,0.11,17087.71
17087.71,16970.88,1491808384,-17.58951079,369.46,92.28,0.11,16795.96
16795.96,16961.82,1485083648,-53.98987859,317.15,92.0981,0.11,17108.7
17108.7,16872.95,1477088640,-56.94549577,346.02,92.0813,0.11,16864.16
16864.16,16812.96,1710988032,-78.11966313,516.13,92.69,0.11,17014.29
17014.29,17000.78,1279781760,-81.84267558,175.64,92.56,0.11,17366.3
17366.3,17071.65,1330269312,-55.74631581,352.01,93.03,0.11,17280.48
17280.48,17308.72,1359785600,-41.51120413,184.75,92.77,0.10909,17329.02
17329.02,17306.64,1219108608,-26.01313995,126.53,94.1813,0.10818,17511.75
17511.75,17520.63,1325307648,1.002416205,203.04,95.011,0.10818,17468.52
17468.52,17285.71,1116030592,18.70847967,226.04,94.952,0.10818,17768.3
17768.3,17649.4,1396900480,56.28162365,299.89,94.0169,0.10818,17795.73
17795.73,17615.93,1419487744,87.26603419,234.66,94.6236,0.10818,17606.22
17606.22,17666.91,1400372608,95.42947795,220.63,94.7276,0.10818,17674.39
17674.39,17788.74,1734798848,106.1758857,202.25,94.8737,0.10818,17558.04
17558.04,17536.61,1360359808,104.1039729,214.94,94.59,0.10818,17335.85
17335.85,17654.6,1696159104,83.56975085,382.73,93.63,0.10818,17678.74
17678.74,17549.3,1870483840,93.88237178,407.26,94.42,0.10818,17504.62
17504.62,17589.21,1849916928,87.00226143,194.07,93.54,0.10818,17648.5
17648.5,17696.18,1425197056,92.09798966,196.05,94.69,0.10818,17711.93
17711.93,17790.31,1294679808,100.1007626,150.99,94.5716,0.10818,17652.68
17652.68,17662.67,1239346560,100.5034963,161.9,94.7304,0.10818,17979.72
17979.72,17899.4,1811718272,125.7623503,352.77,94.1922,0.10818,17913.36
17913.36,17892.1,1619881728,138.8251864,115.17,94.1781,0.10818,18004.77
18004.77,18024.01,1525864960,154.7695145,160.9,94.3524,0.10818,17987.09
17987.09,17949.7,1420518528,164.0873839,108.19,94.0935,0.10818,18199.17
18199.17,18103.98,1715583744,186.43583,215.52,94.1335,0.10818,18264.79
18264.79,18237.35,1741161344,207.0553153,123.33,94.3843,0.10818,18332.3
18332.3,18336.5,1463333504,226.2359911,96.13,94.3069,0.10818,18466.92
18466.92,18499.58,1575006080,249.4243155,176.78,94.54,0.10818,18603.48
18603.48,18468.39,1451571328,275.643039,175.5,94.49,0.10818,18585.2
18585.2,18636.34,1391095040,291.5853092,95.96,94.4,0.10727,18785.79
18785.79,18587.87,1555396992,316.7542637,205.63,95.2796,0.10727,18797.94
18797.94,18844.28,1746941184,333.8330257,150.75,95.25,0.10727,18826.88
18826.88,18869.4,1348485760,345.7180611,163.94,95.47,0.10727,18815.16
18815.16,18910.52,1548165248,350.1549628,179.95,95.41,0.10727,18703.6
18703.6,18716.78,1433111424,340.7414247,228.32,95.9405,0.10727,18751.84
18751.84,18658.16,1219366784,333.3312575,112.14,96.3528,0.10727,18971
18971,18814.85,1471273600,341.2097731,227.8,97.7051,0.10727,18790.55
18790.55,18872.96,1179788928,329.0990971,237.13,97.6496,0.10727,18665.11
18665.11,18891.01,1483281536,305.8536489,347.32,98.7554,0.10727,18723.52
18723.52,18604.87,1300279040,288.8153788,253.41,99.7229,0.10727,18991.11
18991.11,18787.1,1497480192,293.5211742,284.61,99.2242,0.10727,19254.25
19254.25,19119.58,2277661440,314.8543053,344.69,100.1485,0.10727,19246.06
19246.06,19245.38,1290354304,327.3268804,122.49,99.6996,0.10727,19437
19437,19425.89,1317771008,348.6003009,233.83,99.6036,0.10727,19544.48
19544.48,19407.76,1344295936,369.8687609,166.48,97.8016,0.10727,19476.56
19476.56,19514.64,1510838528,376.898936,244.47,99.1017,0.10727,19560.22
19560.22,19479.71,1375300736,384.7854956,148.81,97.8557,0.10727,19754.36
19754.36,19607.98,1243753216,402.0663557,218.38,97.0081,0.10818,19713.45
19713.45,19718.99,1419461120,407.7600625,124.29,97.2054,0.10818,19746.2
19746.2,19745.75,1449502208,410.1866412,233.23,96.874,0.10818,19471.12
19471.12,19605.6,1548036096,385.4696116,349.19,97.4193,0.10818,19285.63
19285.63,19374.72,1783454848,346.9146782,490.16,97.358,0.10818,19411.4
19411.4,19295.21,1363485312,322.7873124,246.78,97.976,0.10818,19206.99
19206.99,19592.43,1516225920,283.8994069,400.26,98.4117,0.10818,19034.84
19034.84,19129.75,1603673472,236.4635903,279.04,98.1771,0.10818,19312.79
19312.79,19141.93,1470942080,218.7766845,399.05,97.5097,0.10818,19435.08
19435.08,19289.04,1046972416,212.1815681,146.04,96.8164,0.10818,19397.98
19397.98,19295.03,966368896,201.6368864,193.79,97.0478,0.10818,19640.54
19640.54,19539.03,1370150144,210.4270431,269.5,97.9562,0.10818,19789.81
19789.81,19729.7,1406729216,226.8234674,204.99,98.0676,0.10818,19937.72
19937.72,19851.12,1199828736,248.8838742,1162.9,98.9915,0.10818,19907.63
19907.63,19989.55,1361994496,260.9310434,160.69,99.386,0.10818,19905.46
19905.46,19967.38,1070013376,267.2230302,149.97,99.513,0.10818,19908.68
19908.68,19828.65,1115720448,269.3642388,93.85,98.7565,0.10818,19869.76
19869.76,19838.53,1215905664,264.8674167,89.56,98.3698,0.10818,19885.77
19885.77,19862.48,1742690688,259.6029843,152.23,97.6466,0.10818,19652.88
19652.88,19810.4,1882290688,233.9418708,247.4,97.4538,0.10818,19634.49
19634.49,19501,1441057664,209.7039971,251.63,97.9102,0.10818,19909.09
19909.09,19731.57,1616132864,210.2298339,274.6,97.9716,0.10818,20133.9
20133.9,19999.84,2043850880,226.179594,235.57,98.0628,0.10818,20187.65
20187.65,20227.28,2009497856,240.3860488,135.93,97.3056,0.10818,20020.04
20020.04,20142.47,1397048424,235.4064217,173.91,96.9079,0.10818,19983.32
19983.32,20063.8,1234982912,225.8930794,159.38,96.7557,0.10818,20058.95
20058.95,20068.65,1387061760,221.8984884,150.46,96.0838,0.10818,19520.01
19520.01,19847.5,1890591232,173.2477007,556.34,94.8313,0.10818,19531.63
19531.63,19510.85,1540561664,134.0836055,150.23,95.2404,0.10818,19291.99
19291.99,19356.46,1657409408,82.75488581,273.78,94.6012,0.10818,19379.19
19379.19,19315.63,1815706240,48.55312668,166.76,94.8102,0.10818,19620.91
19620.91,19637.58,2144466176,40.48607179,300.44,95.0363,0.10818,19624.84
19624.84,19608.23,2034636160,34.01785418,159.1,94.5413,0.10818,19764.72
19764.72,19568.76,1936066560,39.72101298,297.18,93.6716,0.10818,19570.24
19570.24,19661.52,1717297792,28.2225646,217.9,93.3873,0.10818,19732.92
19732.92,19693.17,1784471168,31.86950602,180.52,93.2684,0.10818,19890.27
19890.27,19766.16,2068062208,46.9157478,157.35,94.1663,0.10818,20026.38
20026.38,19977.14,1840947456,69.02723925,197.43,95.3066,0.10818,20196.56
20196.56,20175.59,1763706880,99.14003467,252.51,95.6257,0.10818,20202.87
20202.87,20215.46,1818142592,122.1062415,145.12,95.4099,0.10818,20264.41
20264.41,20208.85,1414911232,143.6173581,147.47,96.2011,0.10818,20413.77
20413.77,20331.92,1398429952,170.7488898,153.36,96.3832,0.10818,20437.48
20437.48,20431.27,1308237056,191.9513275,95.08,97.2944,0.10818,20472.58
20472.58,20380.64,1847242368,209.1754446,150.01,97.2726,0.10818,20551.46
20551.46,20590.28,2414885376,226.578779,182.75,96.9465,0.10818,20563.15
20563.15,20510.27,2411130880,238.5643114,128.01,96.86,0.10818,20569.87
20569.87,20444.54,1733697792,245.7720726,185.14,97.46,0.10818,20543.19
20543.19,20604.67,2004302592,246.4900384,149.35,95.93,0.10818,20473.51
20473.51,20443.15,1686831872,238.6850255,145.46,95.35,0.10818,20488.19
20488.19,20539.94,1716789632,231.0209838,114.25,95.59,0.10818,20460.9
20460.9,20398.76,1657960576,220.2066948,125.01,96.37,0.10818,20457.19
20457.19,20537.85,1397994880,208.9285289,185.88,95.24,0.10818,20096.3
20096.3,20293.05,1607321984,168.9224613,361.71,95.18,0.10818,20046.36
20046.36,20126.36,1832266240,131.6698161,248.6,94.66,0.10818,20382.97
20382.97,20183.61,1503789952,127.8348398,336.61,95.14,0.10818,20407.08
20407.08,20431.78,1899209344,125.2967263,106.07,94.97,0.10818,20387.79
20387.79,20205.1,1156518144,120.3414895,201.98,94.7943,0.10818,20257.94
20257.94,20332.83,1330346368,104.7293639,153.63,94.9454,0.10818,20219.27
20219.27,20306.1,1241576576,88.21935823,196.51,94.2461,0.10818,19990.82
19990.82,20193.59,1345347456,56.05488816,228.72,94.0267,0.10818,20174.24
20174.24,20152.41,1608632960,44.8477975,203.63,94.1,0.10818,20428.19
20428.19,20174.14,1404828160,55.81434702,259.16,94.3404,0.10818,20809.42
20809.42,20547.74,1833293440,94.18182203,381.23,95.4184,0.10818,20868.03
20868.03,20889.32,1666631808,127.843954,143.29,95.2772,0.10818,20771.4
20771.4,20777.69,1282642816,145.0521321,109.43,95.2119,0.10818,20706.15
20706.15,20758.43,1401236608,151.6761789,135.76,95.4284,0.10818,20109.95
20109.95,20305.97,1652924928,107.5773417,612.99,94.9534,0.10818,20235.73
20235.73,20174.61,1681451648,81.83475032,133.23,95.5016,0.10818,20329.32
20329.32,20291.05,1235690624,68.19933255,121.47,96.2528,0.10818,20522.5
20522.5,20565.94,1377969024,72.14948292,272.41,96.1261,0.10818,20539.79
20539.79,20476.69,1458039936,75.80137301,126.26,95.9509,0.10818,20112.12
20112.12,20200.15,1636786560,43.68258179,527.56,96.2564,0.10818,20376.59
20376.59,20354.23,1393435136,39.11780141,315.88,96.7403,0.10818,19737.64
19737.64,20282.49,2075793280,-15.87475075,638.95,96.2079,0.10818,19855.5
19855.5,19422.78,2529246208,-49.37723748,740.3,96.4315,0.10818,19779.83
19779.83,19829.93,1930315520,-81.09927423,258.09,95.8468,0.10818,20089.77
20089.77,19929.92,1390211584,-80.30395517,340.32,96.7929,0.10818,20385.33
20385.33,20355.33,1617577600,-55.18826126,345.76,96.6523,0.10818,20463.33
20463.33,20478.85,1271335296,-28.65957502,111.27,97.1565,0.10818,20600.12
20600.12,20588.98,1367993728,3.363635847,149.17,97.6552,0.10818,20650.92
20650.92,20646.63,1181347200,32.46713569,58.83,97.9635,0.10818,20841.97
20841.97,20763.31,1345399680,70.13948303,199.08,97.3371,0.10818,20593.67
20593.67,20657.8,1453718656,79.04813712,265.78,97.4347,0.10818,20683.95
20683.95,20693.57,1190599168,92.32884175,114.56,97.2223,0.10818,20544.53
20544.53,20603.63,1106733440,90.55994832,156.17,97.2414,0.10818,20350.1
20350.1,20374.05,1226198528,72.63195549,265.8,96.5452,0.10818,20328.89
20328.89,20188.57,1498044416,56.06612685,352.96,96.6519,0.10818,20302.91
20302.91,20425.69,1328405376,40.37579242,220.48,97.1898,0.10818,20522.83
20522.83,20450.61,1814344320,45.16614816,280.66,97.485,0.10818,20585.24
20585.24,20506.55,1754181760,53.38313743,118.44,97.2276,0.10818,20548.11
20548.11,20540.21,1736000256,56.25065738,188.74,97.4863,0.10818,20520.36
20520.36,20462.18,1666703872,55.64258147,103.55,97.9392,0.10818,20614.06
20614.06,20490.15,1735024384,62.0067091,245.61,97.9178,0.10818,20664.44
20664.44,20768.77,1670153216,70.3051372,203.42,97.8139,0.10818,20724.56
20724.56,20601.57,1470487040,80.80145394,186.49,97.6178,0.10818,20808.69
20808.69,20618.31,1387219840,94.81547471,203.81,97.1855,0.10818,20720.75
20720.75,20920.6,1591786112,97.69944569,364.92,97.198,0.10818,20392.77
20392.77,20632.68,1703267328,72.68193638,417.73,96.3251,0.10818,20595.55
20595.55,20392.54,1674255488,68.42922185,326.93,96.3754,0.10818,20519.45
20519.45,20518.36,1394496512,58.24684753,120.79,96.6024,0.10818,20620.26
20620.26,20600.16,1065872000,57.64724545,149.42,96.819,0.10818,20554.47
20554.47,20640.59,1130935808,51.27231796,117.93,97.0017,0.10818,20222.63
20222.63,20467.49,1455495296,19.22184977,336.44,96.4418,0.10818,20033.52
20033.52,20194.26,1478936448,-21.19366633,213.18,95.7787,0.10818,19435.83
19435.83,19711.34,1898941568,-100.2956956,597.69,94.8598,0.10818,18540.68
18540.68,19075.05,2744265984,-232.5352262,937.03,93.5158,0.10818,17806.7
17806.7,18171.66,3355717888,-392.0428331,1087.85,94.0134,0.10818,18376.83
18376.83,17894.29,2467737088,-467.065,728.54,95.34,0.10818,18574.44
18574.44,18680.47,1920573952,-504.7566122,433.22,95.7701,0.10818,19136.32
19136.32,18908.73,2051547008,-483.7125293,618.38,95.7727,0.10818,18890.48
18890.48,19006.98,1676295040,-481.3237746,386.55,95.9885,0.10818,18165.69
18165.69,18763.72,1767900032,-531.7850776,724.79,95.32,0.10818,18095.4
18095.4,17861.81,1978854144,-570.8672372,610.14,95.911,0.10818,18182.39
18182.39,18359.53,1430480896,-588.04218,386.17,96.4019,0.10818,17792.16
17792.16,18312.13,1711334400,-625.9264551,703.96,96.2546,0.10818,17860.47
17860.47,17674.82,1646478848,-643.0255714,534.92,96.1471,0.10818,17427.08
17427.08,17941.91,1548652544,-683.6668099,546.95,95.8817,0.10818,18770.51
18770.51,17758.13,2017365632,-600.5489562,1343.43,95.8939,0.10818,18299.62
18299.62,18418.64,1726520448,-566.1481425,814.36,95.547,0.10818,18264.22
18264.22,18155.71,2014885632,-535.568039,238.64,95.1718,0.10818,17965.7
17965.7,18341.01,1265053184,-529.3194902,418.98,95.258,0.10818,18026.48
18026.48,18082.72,1463679360,-513.5432256,363.87,95.6286,0.10818,18171.6
18171.6,18238.15,1260305280,-483.7540357,265.49,95.3398,0.10818,18432.27
18432.27,18361.99,1309255936,-434.1078722,296.6,94.5509,0.10818,18070.21
18070.21,18275.48,1719873152,-419.1464864,362.77,95.1593,0.10818,17571.83
17571.83,17803.41,1679308160,-442.4048138,498.38,96.2721,0.10818,17880.51
17880.51,17618.3,1848273664,-430.9614543,396.82,96.2585,0.10818,17645.11
17645.11,17811.12,1308489728,-435.8629651,323.89,95.9687,0.10818,16930.84
16930.84,17359.38,2063070976,-491.7148843,743.62,95.9103,0.10818,17388.15
17388.15,17193.84,1565478656,-493.3893522,530.13,96.2692,0.10818,17722.42
17722.42,17479.97,1612367360,-462.4131734,443.43,96.1548,0.10818,17725.13
17725.13,17564.39,1252826752,-432.6582394,237.92,95.9187,0.10818,18005.49
18005.49,17921,1209064448,-382.0504906,354.33,96.0788,0.10818,18186.1
18186.1,18302.41,1475579776,-323.6390579,367.23,95.4556,0.10818,18322.98
18322.98,18168.2,1607574272,-263.2677182,336.15,95.5902,0.10818,18141.17
18141.17,18310.62,1583201536,-227.4713955,279.01,95.2894,0.10818,18438.67
